"League","date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Home","Away","season","avg_age","players_used","foreigners_used","stadium_size","avg_att","occupancy","covid","covid_occupancy","avg_age_away","players_used_away","percentage_foreigners_used_away","NA","NA","NA"
"T1",0008-03-20,"16:00","Sivasspor","Galatasaray","2","2","D","1","2","A","10","11","8","6","15","12","6","6","1","2","0","0","Sivasspor","Galatasaray","2019/20",28.8,27,"0.475","27532",11918,0.432878105,1,"0",28.5,32,0.767,"52223","34990",0
"T1",0009-03-20,"17:00","Genclerbirligi","Antalyaspor","1","1","D","0","0","D","20","7","8","2","11","11","8","3","3","1","0","0","Genclerbirligi","Antalyaspor","2019/20",28.3,29,"0.689","20560",4862,0.236478599,1,"0",28.6,32,0.581,"32537","11534",0
"T1",0011-03-20,"17:00","Yeni Malatyaspor","Trabzonspor","1","3","A","1","2","A","6","13","3","5","12","9","5","6","3","2","0","0","Yeni Malatyaspor","Trabzonspor","2019/20",28.4,27,"0.729","25745",8659,0.336337153,1,"0",26.7,30,0.675,"40782","29833",0
"T1",0013-03-20,"17:00","Ankaragucu","Rizespor","2","1","H","2","1","H","13","15","3","2","15","17","8","7","2","3","0","1","Ankaragucu","Rizespor","2019/20",29.9,35,"0.708","20560",10773,0.523978599,1,"0",26.6,31,0.747,"15332","6488",0
"T1",0013-03-20,"17:00","Kasimpasa","Goztep","2","0","H","1","0","H","11","9","5","3","15","13","4","3","3","2","0","0","Kasimpasa","Goztep","2019/20",27.6,34,"0.683","13856",3033,0.218894342,1,"0",30.1,29,0.586,"19713","10401",0
"T1",0014-03-20,"11:00","Denizlispor","Genclerbirligi","1","0","H","0","0","D","19","13","8","2","9","11","5","10","1","2","0","0","Denizlispor","Genclerbirligi","2019/20",28.8,26,"0.66","18745",8612,0.459429181,1,"0",28.3,29,0.689,"20560","4862",0
"T1",0014-03-20,"14:00","Alanyaspor","Gaziantep","1","0","H","1","0","H","7","14","2","0","8","10","1","6","0","3","0","0","Alanyaspor","Gaziantep","2019/20",29.3,25,"0.774","10128",5309,0.524190363,1,"0",28.4,26,0.681,"33502","8618",0
"T1",0014-03-20,"17:00","Konyaspor","Fenerbahce","1","0","H","1","0","H","8","10","2","0","14","10","0","5","7","2","2","0","Konyaspor","Fenerbahce","2019/20",27.4,27,"0.635","42000",16005,0.381071429,1,"0",27.9,32,0.553,"47834","38143",0
"T1",0015-03-20,"10:30","Kayserispor","Yeni Malatyaspor","2","1","H","2","0","H","15","15","5","8","19","9","3","5","3","1","0","0","Kayserispor","Yeni Malatyaspor","2019/20",27.9,42,"0.71","32864",9536,0.290165531,1,"0",28.4,27,0.729,"25745","8659",0
"T1",0015-03-20,"13:00","Trabzonspor","Buyuksehyr","1","1","D","0","0","D","17","12","2","5","6","14","7","3","1","1","0","0","Trabzonspor","Buyuksehyr","2019/20",26.7,30,"0.675","40782",29833,0.731523711,1,"0",29.8,29,0.72,"17156","2892",0
"T1",0015-03-20,"16:00","Galatasaray","Besiktas","0","0","D","0","0","D","16","3","4","2","15","15","5","4","1","2","0","0","Galatasaray","Besiktas","2019/20",28.5,32,"0.767","52223",34990,0.670011298,1,"0",28.5,31,0.663,"41188","28239",0
"T1",0016-03-20,"17:00","Antalyaspor","Sivasspor","1","0","H","0","0","D","17","8","6","3","12","17","3","7","1","4","0","1","Antalyaspor","Sivasspor","2019/20",28.6,32,"0.581","32537",11534,0.354488736,1,"0",28.8,27,0.475,"27532","11918",0
"T1",0017-03-20,"17:00","Goztep","Rizespor","2","0","H","0","0","D","14","4","4","1","11","17","5","1","1","2","0","0","Goztep","Rizespor","2019/20",30.1,29,"0.586","19713",10401,0.527621367,1,"0",26.6,31,0.747,"15332","6488",0
"T1",0012-06-20,"19:00","Fenerbahce","Kayserispor","2","1","H","0","0","D","10","11","4","6","6","14","2","3","1","2","1","0","Fenerbahce","Kayserispor","2019/20",27.9,32,"0.553","47834",38143,0.797403521,1,"0",27.9,42,0.71,"32864","9536",0
"T1",0012-06-20,"19:00","Goztep","Trabzonspor","1","3","A","0","1","A","18","10","7","7","10","16","1","3","2","3","0","1","Goztep","Trabzonspor","2019/20",30.1,29,"0.586","19713",10401,0.527621367,1,"0",26.7,30,0.675,"40782","29833",0
"T1",0013-06-20,"16:30","Buyuksehyr","Alanyaspor","2","0","H","0","0","D","18","12","6","4","10","13","6","6","1","3","0","0","Buyuksehyr","Alanyaspor","2019/20",29.8,29,"0.72","17156",2892,0.168570762,1,"0",29.3,25,0.774,"10128","5309",0
"T1",0013-06-20,"19:00","Besiktas","Antalyaspor","1","2","A","0","2","A","25","11","6","4","12","13","11","2","3","3","0","0","Besiktas","Antalyaspor","2019/20",28.5,31,"0.663","41188",28239,0.685612314,1,"0",28.6,32,0.581,"32537","11534",0
"T1",0013-06-20,"19:00","Yeni Malatyaspor","Kasimpasa","1","2","A","1","0","H","14","11","1","3","9","13","5","5","2","2","0","0","Yeni Malatyaspor","Kasimpasa","2019/20",28.4,27,"0.729","25745",8659,0.336337153,1,"0",27.6,34,0.683,"13856","3033",0
"T1",0014-06-20,"16:30","Genclerbirligi","Konyaspor","2","1","H","0","0","D","12","19","3","3","15","13","4","3","2","2","0","0","Genclerbirligi","Konyaspor","2019/20",28.3,29,"0.689","20560",4862,0.236478599,1,"0",27.4,27,0.635,"42000","16005",0
"T1",0014-06-20,"19:00","Gaziantep","Ankaragucu","1","1","D","1","0","H","5","16","1","7","10","19","4","11","3","3","0","0","Gaziantep","Ankaragucu","2019/20",28.4,26,"0.681","33502",8618,0.257238374,1,"0",29.9,35,0.708,"20560","10773",0
"T1",0014-06-20,"19:00","Rizespor","Galatasaray","2","0","H","1","0","H","8","15","4","3","17","18","1","10","4","3","0","1","Rizespor","Galatasaray","2019/20",26.6,31,"0.747","15332",6488,0.423167232,1,"0",28.5,32,0.767,"52223","34990",0
"T1",0015-06-20,"19:00","Sivasspor","Denizlispor","1","0","H","1","0","H","16","9","4","2","19","13","5","4","3","2","0","1","Sivasspor","Denizlispor","2019/20",28.8,27,"0.475","27532",11918,0.432878105,1,"0",28.8,26,0.66,"18745","8612",0
"T1",0019-06-20,"19:00","Ankaragucu","Buyuksehyr","1","2","A","1","0","H","10","20","2","11","19","15","5","8","4","4","0","0","Ankaragucu","Buyuksehyr","2019/20",29.9,35,"0.708","20560",10773,0.523978599,1,"0",29.8,29,0.72,"17156","2892",0
"T1",0020-06-20,"16:30","Kayserispor","Genclerbirligi","2","0","H","1","0","H","15","16","4","3","14","9","3","12","4","3","0","0","Kayserispor","Genclerbirligi","2019/20",27.9,42,"0.71","32864",9536,0.290165531,1,"0",28.3,29,0.689,"20560","4862",0
"T1",0020-06-20,"19:00","Denizlispor","Besiktas","1","5","A","0","1","A","11","17","3","10","15","9","4","8","2","0","0","0","Denizlispor","Besiktas","2019/20",28.8,26,"0.66","18745",8612,0.459429181,1,"0",28.5,31,0.663,"41188","28239",0
"T1",0020-06-20,"19:00","Yeni Malatyaspor","Goztep","2","1","H","1","0","H","7","10","3","2","10","11","2","6","3","1","0","0","Yeni Malatyaspor","Goztep","2019/20",28.4,27,"0.729","25745",8659,0.336337153,1,"0",30.1,29,0.586,"19713","10401",0
"T1",0021-06-20,"16:30","Kasimpasa","Fenerbahce","2","0","H","0","0","D","12","13","5","6","15","11","4","3","4","0","0","0","Kasimpasa","Fenerbahce","2019/20",27.6,34,"0.683","13856",3033,0.218894342,1,"0",27.9,32,0.553,"47834","38143",0
"T1",0021-06-20,"19:00","Galatasaray","Gaziantep","3","3","D","2","1","H","10","10","6","6","18","14","2","6","6","1","1","0","Galatasaray","Gaziantep","2019/20",28.5,32,"0.767","52223",34990,0.670011298,1,"0",28.4,26,0.681,"33502","8618",0
"T1",0021-06-20,"19:00","Konyaspor","Sivasspor","2","2","D","2","1","H","10","11","5","2","13","6","1","5","3","1","0","0","Konyaspor","Sivasspor","2019/20",27.4,27,"0.635","42000",16005,0.381071429,1,"0",28.8,27,0.475,"27532","11918",0
"T1",0022-06-20,"19:00","Alanyaspor","Trabzonspor","2","2","D","1","1","D","17","12","8","6","12","16","8","2","3","1","1","1","Alanyaspor","Trabzonspor","2019/20",29.3,25,"0.774","10128",5309,0.524190363,1,"0",26.7,30,0.675,"40782","29833",0
"T1",0022-06-20,"19:00","Antalyaspor","Rizespor","3","1","H","1","0","H","10","9","7","4","16","15","6","4","2","2","0","0","Antalyaspor","Rizespor","2019/20",28.6,32,"0.581","32537",11534,0.354488736,1,"0",26.6,31,0.747,"15332","6488",0
"T1",0026-06-20,"19:00","Besiktas","Konyaspor","3","0","H","2","0","H","15","4","4","2","14","6","3","5","3","0","0","1","Besiktas","Konyaspor","2019/20",28.5,31,"0.663","41188",28239,0.685612314,1,"0",27.4,27,0.635,"42000","16005",0
"T1",0027-06-20,"16:30","Fenerbahce","Yeni Malatyaspor","3","2","H","0","0","D","18","8","4","4","12","14","6","3","3","4","0","1","Fenerbahce","Yeni Malatyaspor","2019/20",27.9,32,"0.553","47834",38143,0.797403521,1,"0",28.4,27,0.729,"25745","8659",0
"T1",0027-06-20,"19:00","Goztep","Alanyaspor","3","3","D","1","2","A","7","14","3","6","12","12","3","4","3","2","0","0","Goztep","Alanyaspor","2019/20",30.1,29,"0.586","19713",10401,0.527621367,1,"0",29.3,25,0.774,"10128","5309",0
"T1",0027-06-20,"19:00","Trabzonspor","Ankaragucu","1","1","D","1","0","H","8","9","2","4","14","28","2","4","4","8","0","1","Trabzonspor","Ankaragucu","2019/20",26.7,30,"0.675","40782",29833,0.731523711,1,"0",29.9,35,0.708,"20560","10773",0
"T1",0028-06-20,"16:30","Rizespor","Denizlispor","2","2","D","1","2","A","16","5","7","1","19","11","5","1","2","1","0","0","Rizespor","Denizlispor","2019/20",26.6,31,"0.747","15332",6488,0.423167232,1,"0",28.8,26,0.66,"18745","8612",0
"T1",0028-06-20,"16:30","Sivasspor","Kayserispor","0","2","A","0","1","A","20","9","5","4","11","16","9","4","3","4","0","0","Sivasspor","Kayserispor","2019/20",28.8,27,"0.475","27532",11918,0.432878105,1,"0",27.9,42,0.71,"32864","9536",0
"T1",0028-06-20,"19:00","Buyuksehyr","Galatasaray","1","1","D","0","0","D","11","21","4","6","15","9","4","7","7","1","1","0","Buyuksehyr","Galatasaray","2019/20",29.8,29,"0.72","17156",2892,0.168570762,1,"0",28.5,32,0.767,"52223","34990",0
"T1",0028-06-20,"19:00","Gaziantep","Antalyaspor","1","1","D","0","0","D","20","8","3","1","16","13","7","3","2","3","0","1","Gaziantep","Antalyaspor","2019/20",28.4,26,"0.681","33502",8618,0.257238374,1,"0",28.6,32,0.581,"32537","11534",0
"T1",0029-06-20,"19:00","Genclerbirligi","Kasimpasa","0","2","A","0","1","A","12","16","3","9","13","9","4","3","2","2","0","0","Genclerbirligi","Kasimpasa","2019/20",28.3,29,"0.689","20560",4862,0.236478599,1,"0",27.6,34,0.683,"13856","3033",0
"T1",0003-07-20,"19:00","Denizlispor","Gaziantep","0","1","A","0","1","A","9","8","0","4","17","21","7","4","2","1","0","0","Denizlispor","Gaziantep","2019/20",28.8,26,"0.66","18745",8612,0.459429181,1,"0",28.4,26,0.681,"33502","8618",0
"T1",0004-07-20,"16:30","Ankaragucu","Alanyaspor","1","4","A","0","0","D","19","14","8","7","14","10","4","7","2","2","0","0","Ankaragucu","Alanyaspor","2019/20",29.9,35,"0.708","20560",10773,0.523978599,1,"0",29.3,25,0.774,"10128","5309",0
"T1",0004-07-20,"16:30","Yeni Malatyaspor","Genclerbirligi","0","0","D","0","0","D","4","8","1","1","10","7","2","8","5","2","0","0","Yeni Malatyaspor","Genclerbirligi","2019/20",28.4,27,"0.729","25745",8659,0.336337153,1,"0",28.3,29,0.689,"20560","4862",0
"T1",0004-07-20,"19:00","Antalyaspor","Buyuksehyr","0","2","A","0","0","D","11","16","3","4","24","12","4","4","1","2","0","0","Antalyaspor","Buyuksehyr","2019/20",28.6,32,"0.581","32537",11534,0.354488736,1,"0",29.8,29,0.72,"17156","2892",0
"T1",0004-07-20,"19:00","Fenerbahce","Goztep","2","1","H","2","0","H","11","10","5","4","12","9","8","5","2","2","1","0","Fenerbahce","Goztep","2019/20",27.9,32,"0.553","47834",38143,0.797403521,1,"0",30.1,29,0.586,"19713","10401",0
"T1",0005-07-20,"16:30","Kasimpasa","Sivasspor","0","0","D","0","0","D","6","16","2","5","19","9","4","9","3","2","1","0","Kasimpasa","Sivasspor","2019/20",27.6,34,"0.683","13856",3033,0.218894342,1,"0",28.8,27,0.475,"27532","11918",0
"T1",0005-07-20,"19:00","Galatasaray","Trabzonspor","1","3","A","0","1","A","9","10","4","5","13","16","4","5","2","3","1","0","Galatasaray","Trabzonspor","2019/20",28.5,32,"0.767","52223",34990,0.670011298,1,"0",26.7,30,0.675,"40782","29833",0
"T1",0005-07-20,"19:00","Konyaspor","Rizespor","1","0","H","0","0","D","13","5","4","1","14","17","4","5","3","2","0","0","Konyaspor","Rizespor","2019/20",27.4,27,"0.635","42000",16005,0.381071429,1,"0",26.6,31,0.747,"15332","6488",0
"T1",0006-07-20,"19:00","Kayserispor","Besiktas","3","1","H","0","0","D","9","12","4","8","18","15","0","7","1","1","0","0","Kayserispor","Besiktas","2019/20",27.9,42,"0.71","32864",9536,0.290165531,1,"0",28.5,31,0.663,"41188","28239",0
"T1",0007-07-20,"16:30","Genclerbirligi","Fenerbahce","1","1","D","0","0","D","17","15","6","7","13","14","6","5","3","4","0","0","Genclerbirligi","Fenerbahce","2019/20",28.3,29,"0.689","20560",4862,0.236478599,1,"0",27.9,32,0.553,"47834","38143",0
"T1",0007-07-20,"19:00","Buyuksehyr","Denizlispor","2","0","H","0","0","D","13","10","4","3","15","12","6","1","3","1","0","0","Buyuksehyr","Denizlispor","2019/20",29.8,29,"0.72","17156",2892,0.168570762,1,"0",28.8,26,0.66,"18745","8612",0
"T1",0008-07-20,"16:30","Sivasspor","Yeni Malatyaspor","0","1","A","0","0","D","11","8","1","4","8","16","6","0","1","3","0","0","Sivasspor","Yeni Malatyaspor","2019/20",28.8,27,"0.475","27532",11918,0.432878105,1,"0",28.4,27,0.729,"25745","8659",0
"T1",0008-07-20,"16:30","Trabzonspor","Antalyaspor","2","2","D","2","1","H","15","13","3","7","14","17","4","5","1","5","0","0","Trabzonspor","Antalyaspor","2019/20",26.7,30,"0.675","40782",29833,0.731523711,1,"0",28.6,32,0.581,"32537","11534",0
"T1",0008-07-20,"19:00","Alanyaspor","Galatasaray","4","1","H","2","1","H","13","21","6","6","7","6","6","10","1","1","0","0","Alanyaspor","Galatasaray","2019/20",29.3,25,"0.774","10128",5309,0.524190363,1,"0",28.5,32,0.767,"52223","34990",0
"T1",0008-07-20,"19:00","Goztep","Ankaragucu","2","2","D","2","1","H","10","16","5","7","14","21","1","3","2","4","0","0","Goztep","Ankaragucu","2019/20",30.1,29,"0.586","19713",10401,0.527621367,1,"0",29.9,35,0.708,"20560","10773",0
"T1",0009-07-20,"16:30","Rizespor","Kayserispor","3","2","H","1","1","D","14","17","8","4","16","15","1","5","3","3","0","1","Rizespor","Kayserispor","2019/20",26.6,31,"0.747","15332",6488,0.423167232,1,"0",27.9,42,0.71,"32864","9536",0
"T1",0009-07-20,"19:00","Besiktas","Kasimpasa","3","2","H","1","2","A","16","14","6","4","12","14","4","7","3","1","0","0","Besiktas","Kasimpasa","2019/20",28.5,31,"0.663","41188",28239,0.685612314,1,"0",27.6,34,0.683,"13856","3033",0
"T1",0009-07-20,"19:00","Gaziantep","Konyaspor","3","1","H","0","1","A","18","15","8","8","15","9","9","5","3","5","0","0","Gaziantep","Konyaspor","2019/20",28.4,26,"0.681","33502",8618,0.257238374,1,"0",27.4,27,0.635,"42000","16005",0
"T1",0011-07-20,"19:00","Goztep","Genclerbirligi","1","3","A","0","2","A","15","5","6","3","6","13","6","0","2","1","0","0","Goztep","Genclerbirligi","2019/20",30.1,29,"0.586","19713",10401,0.527621367,1,"0",28.3,29,0.689,"20560","4862",0
"T1",0012-07-20,"16:30","Ankaragucu","Galatasaray","1","0","H","0","0","D","14","18","5","2","12","10","6","11","4","4","0","0","Ankaragucu","Galatasaray","2019/20",29.9,35,"0.708","20560",10773,0.523978599,1,"0",28.5,32,0.767,"52223","34990",0
"T1",0012-07-20,"19:00","Antalyaspor","Alanyaspor","1","0","H","1","0","H","12","11","2","4","10","11","8","2","1","2","0","0","Antalyaspor","Alanyaspor","2019/20",28.6,32,"0.581","32537",11534,0.354488736,1,"0",29.3,25,0.774,"10128","5309",0
"T1",0012-07-20,"19:00","Fenerbahce","Sivasspor","1","2","A","1","2","A","12","13","3","4","15","21","6","4","3","3","0","0","Fenerbahce","Sivasspor","2019/20",27.9,32,"0.553","47834",38143,0.797403521,1,"0",28.8,27,0.475,"27532","11918",0
"T1",0013-07-20,"16:30","Kasimpasa","Rizespor","2","0","H","0","0","D","12","5","6","0","17","14","10","3","1","2","0","0","Kasimpasa","Rizespor","2019/20",27.6,34,"0.683","13856",3033,0.218894342,1,"0",26.6,31,0.747,"15332","6488",0
"T1",0013-07-20,"16:30","Kayserispor","Gaziantep","1","1","D","0","0","D","12","13","9","6","12","17","1","2","1","4","2","0","Kayserispor","Gaziantep","2019/20",27.9,42,"0.71","32864",9536,0.290165531,1,"0",28.4,26,0.681,"33502","8618",0
"T1",0013-07-20,"19:00","Denizlispor","Trabzonspor","2","1","H","0","1","A","13","23","5","4","13","20","3","9","0","3","0","0","Denizlispor","Trabzonspor","2019/20",28.8,26,"0.66","18745",8612,0.459429181,1,"0",26.7,30,0.675,"40782","29833",0
"T1",0013-07-20,"19:00","Konyaspor","Buyuksehyr","4","3","H","3","1","H","16","17","5","5","8","10","3","6","4","3","0","0","Konyaspor","Buyuksehyr","2019/20",27.4,27,"0.635","42000",16005,0.381071429,1,"0",29.8,29,0.72,"17156","2892",0
"T1",0013-07-20,"19:00","Yeni Malatyaspor","Besiktas","0","1","A","0","0","D","13","6","2","3","13","14","3","6","0","2","0","0","Yeni Malatyaspor","Besiktas","2019/20",28.4,27,"0.729","25745",8659,0.336337153,1,"0",28.5,31,0.663,"41188","28239",0
"T1",0018-07-20,"19:00","Galatasaray","Goztep","3","1","H","0","0","D","14","10","3","2","16","11","5","2","2","2","0","0","Galatasaray","Goztep","2019/20",28.5,32,"0.767","52223",34990,0.670011298,1,"0",30.1,29,0.586,"19713","10401",0
"T1",0018-07-20,"19:00","Gaziantep","Kasimpasa","2","2","D","1","2","A","11","11","5","4","12","10","7","5","2","0","0","0","Gaziantep","Kasimpasa","2019/20",28.4,26,"0.681","33502",8618,0.257238374,1,"0",27.6,34,0.683,"13856","3033",0
"T1",0019-07-20,"19:00","Alanyaspor","Denizlispor","1","0","H","0","0","D","19","10","4","2","7","14","6","4","1","1","0","0","Alanyaspor","Denizlispor","2019/20",29.3,25,"0.774","10128",5309,0.524190363,1,"0",28.8,26,0.66,"18745","8612",0
"T1",0019-07-20,"19:00","Ankaragucu","Antalyaspor","0","1","A","0","0","D","19","9","6","5","19","14","9","6","4","3","0","1","Ankaragucu","Antalyaspor","2019/20",29.9,35,"0.708","20560",10773,0.523978599,1,"0",28.6,32,0.581,"32537","11534",0
"T1",0019-07-20,"19:00","Besiktas","Fenerbahce","2","0","H","0","0","D","13","17","7","5","18","19","3","6","3","5","0","1","Besiktas","Fenerbahce","2019/20",28.5,31,"0.663","41188",28239,0.685612314,1,"0",27.9,32,0.553,"47834","38143",0
"T1",0019-07-20,"19:00","Buyuksehyr","Kayserispor","1","0","H","1","0","H","20","6","4","3","12","12","9","4","2","0","0","0","Buyuksehyr","Kayserispor","2019/20",29.8,29,"0.72","17156",2892,0.168570762,1,"0",27.9,42,0.71,"32864","9536",0
"T1",0019-07-20,"19:00","Rizespor","Yeni Malatyaspor","3","0","H","3","0","H","12","13","9","4","16","16","4","6","3","1","0","0","Rizespor","Yeni Malatyaspor","2019/20",26.6,31,"0.747","15332",6488,0.423167232,1,"0",28.4,27,0.729,"25745","8659",0
"T1",0019-07-20,"19:00","Sivasspor","Genclerbirligi","2","0","H","1","0","H","14","9","6","5","14","9","3","6","1","1","0","0","Sivasspor","Genclerbirligi","2019/20",28.8,27,"0.475","27532",11918,0.432878105,1,"0",28.3,29,0.689,"20560","4862",0
"T1",0019-07-20,"19:00","Trabzonspor","Konyaspor","3","4","A","1","1","D","16","9","7","6","15","8","5","6","2","0","0","0","Trabzonspor","Konyaspor","2019/20",26.7,30,"0.675","40782",29833,0.731523711,1,"0",27.4,27,0.635,"42000","16005",0
"T1",0024-07-20,"19:00","Antalyaspor","Galatasaray","2","2","D","1","0","H","13","8","7","3","12","12","10","3","0","1","0","0","Antalyaspor","Galatasaray","2019/20",28.6,32,"0.581","32537",11534,0.354488736,1,"0",28.5,32,0.767,"52223","34990",0
"T1",0025-07-20,"19:00","Denizlispor","Ankaragucu","0","1","A","0","0","D","18","6","5","2","12","11","6","0","2","1","0","0","Denizlispor","Ankaragucu","2019/20",28.8,26,"0.66","18745",8612,0.459429181,1,"0",29.9,35,0.708,"20560","10773",0
"T1",0025-07-20,"19:00","Fenerbahce","Rizespor","3","1","H","1","0","H","9","17","6","10","12","15","8","5","1","0","0","0","Fenerbahce","Rizespor","2019/20",27.9,32,"0.553","47834",38143,0.797403521,1,"0",26.6,31,0.747,"15332","6488",0
"T1",0025-07-20,"19:00","Genclerbirligi","Besiktas","0","3","A","0","0","D","14","10","4","5","15","12","7","4","2","3","0","0","Genclerbirligi","Besiktas","2019/20",28.3,29,"0.689","20560",4862,0.236478599,1,"0",28.5,31,0.663,"41188","28239",0
"T1",0025-07-20,"19:00","Goztep","Sivasspor","3","1","H","1","0","H","8","25","3","6","13","14","2","6","3","3","1","0","Goztep","Sivasspor","2019/20",30.1,29,"0.586","19713",10401,0.527621367,1,"0",28.8,27,0.475,"27532","11918",0
"T1",0025-07-20,"19:00","Kayserispor","Trabzonspor","1","2","A","0","0","D","22","16","6","8","18","14","6","5","2","1","0","0","Kayserispor","Trabzonspor","2019/20",27.9,42,"0.71","32864",9536,0.290165531,1,"0",26.7,30,0.675,"40782","29833",0
"T1",0025-07-20,"19:00","Konyaspor","Alanyaspor","2","3","A","2","0","H","13","17","4","5","9","10","4","1","1","2","0","0","Konyaspor","Alanyaspor","2019/20",27.4,27,"0.635","42000",16005,0.381071429,1,"0",29.3,25,0.774,"10128","5309",0
"T1",0025-07-20,"19:00","Yeni Malatyaspor","Gaziantep","0","1","A","0","0","D","9","12","3","7","14","9","2","5","1","0","0","0","Yeni Malatyaspor","Gaziantep","2019/20",28.4,27,"0.729","25745",8659,0.336337153,1,"0",28.4,26,0.681,"33502","8618",0
"T1",0026-07-20,"15:00","Kasimpasa","Buyuksehyr","3","2","H","2","0","H","15","16","5","4","6","7","1","7","1","2","0","0","Kasimpasa","Buyuksehyr","2019/20",27.6,34,"0.683","13856",3033,0.218894342,1,"0",29.8,29,0.72,"17156","2892",0
"D1",0016-08-20,"19:30","Bayern Munich","Hertha","2","2","D","1","2","A","17","6","7","3","6","17","12","0","3","3","0","0","Bayern Munich","Hertha","2019/20",26.3,29,"0.573","75024",75000,0.999680102,1,"0",26,32,0.627,"74649","49271",0
